difficulty,target_type,condition,dist_pos_x,ans,target_idx,thisN,thisTrialN,thisRepN,Anskey.keys,Anskey.corr,Anskey.rt,Anskey.duration,Prac_Loop.thisRepN,Prac_Loop.thisTrialN,Prac_Loop.thisN,Prac_Loop.thisIndex,Trials_Loop.thisRepN,Trials_Loop.thisTrialN,Trials_Loop.thisN,Trials_Loop.thisIndex,thisRow.t,notes,piloting,Intro.started,Intro.stopped,Intro_keyresp.keys,Intro_keyresp.rt,Intro_keyresp.duration,Trial_Routine.started,Anskey.started,Trial_Routine.stopped,Prac_Loop.Anskey.keys,Prac_Loop.Anskey.corr,Prac_Loop.Anskey.rt,Prac_Loop.Anskey.duration,Ready.started,Ready.stopped,Ready_keyresp.keys,Ready_keyresp.rt,Ready_keyresp.duration,Trials_Loop.Anskey.keys,Trials_Loop.Anskey.corr,Trials_Loop.Anskey.rt,Trials_Loop.Anskey.duration,ThankYou.started,ThankYou.stopped,Thanks_keyresp.keys,Thanks_keyresp.rt,Thanks_keyresp.duration,participant,date,expName,expVersion,psychopyVersion,frameRate,expStart
4,diamond,incong,-10,l,4,53,53,0,l,1,1.2576117999851704,None,,,,,0,53,53,184,123.95213400002103,,,,,,,,123.94451250002021,124.44073859998025,125.70345989998896,,,,,,,,,,l,1,1.2576117999851704,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,cong,10,a,5,54,54,0,a,1,0.7860720999888144,None,,,,,0,54,54,59,125.71004600002198,,,,,,,,125.70519800001057,126.20546949998243,126.99354920000769,,,,,,,,,,a,1,0.7860720999888144,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,incong,10,l,1,55,55,0,l,1,2.429288399987854,None,,,,,0,55,55,139,127.00031690002652,,,,,,,,126.99498499999754,127.48888419999275,129.92526270000963,,,,,,,,,,l,1,2.429288399987854,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,cong,-10,l,4,56,56,0,l,1,0.8476968000177294,None,,,,,0,56,56,76,129.93298099999083,,,,,,,,129.92615710000973,130.42018209997332,131.27508160000434,,,,,,,,,,l,1,0.8476968000177294,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,incong,-10,l,0,57,57,0,l,1,0.9798991000279784,None,,,,,0,57,57,36,131.28374500002246,,,,,,,,131.2762178,131.77075640001567,132.7513367999927,,,,,,,,,,l,1,0.9798991000279784,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,cong,-10,l,0,58,58,0,l,1,1.1674007999827154,None,,,,,0,58,58,120,132.75773790001404,,,,,,,,132.75285129999975,133.2530900000129,134.42543090000981,,,,,,,,,,l,1,1.1674007999827154,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,incong,-10,l,3,59,59,0,l,1,1.108364200044889,None,,,,,0,59,59,183,134.43193199997768,,,,,,,,134.4269806999946,134.9283364000148,136.04239369998686,,,,,,,,,,l,1,1.108364200044889,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,incong,-10,a,5,60,60,0,a,1,0.6686931000440381,None,,,,,0,60,60,113,136.0483389,,,,,,,,136.04384519997984,136.54461609997088,137.21584640000947,,,,,,,,,,a,1,0.6686931000440381,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,incong,10,l,3,61,61,0,l,1,0.8239219000097364,None,,,,,0,61,61,141,137.22315909998724,,,,,,,,137.2172718999791,137.71087989996886,138.53992920002202,,,,,,,,,,l,1,0.8239219000097364,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,incong,10,a,5,62,62,0,a,1,0.7420037999982014,None,,,,,0,62,62,167,138.54824069997994,,,,,,,,138.5417230000021,139.0358781,139.78147290000925,,,,,,,,,,a,1,0.7420037999982014,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,incong,10,a,4,63,63,0,a,1,0.5882438999833539,None,,,,,0,63,63,70,139.79009470000165,,,,,,,,139.78273350000381,140.27647500002058,140.87376059999224,,,,,,,,,,a,1,0.5882438999833539,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,cong,-10,a,3,64,64,0,a,1,0.8670970000093803,None,,,,,0,64,64,51,140.8802174999728,,,,,,,,140.87508809997234,141.37277969997376,142.24075300002005,,,,,,,,,,a,1,0.8670970000093803,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,cong,10,l,1,65,65,0,l,1,0.5935875999857672,None,,,,,0,65,65,31,142.24667369999224,,,,,,,,142.2420126,142.7429396000225,143.33956569997827,,,,,,,,,,l,1,0.5935875999857672,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,incong,-10,a,5,66,66,0,a,1,0.8414085000404157,None,,,,,0,66,66,161,143.3464439000236,,,,,,,,143.34114189998945,143.83363860001555,144.68001489999006,,,,,,,,,,a,1,0.8414085000404157,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,cong,-10,l,3,67,67,0,l,1,0.7742855,None,,,,,0,67,67,123,144.6874855,,,,,,,,144.6815676999977,145.17394469998544,145.95479150000028,,,,,,,,,,l,1,0.7742855,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,incong,10,l,0,68,68,0,l,1,2.5881965999724343,None,,,,,0,68,68,186,145.96246279997285,,,,,,,,145.9559635000187,146.45051439997042,149.03950100002112,,,,,,,,,,l,1,2.5881965999724343,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,cong,-10,l,1,69,69,0,l,1,1.2357711999793537,None,,,,,0,69,69,121,149.04584779997822,,,,,,,,149.04091929999413,149.5415194000234,150.77978240000084,,,,,,,,,,l,1,1.2357711999793537,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,incong,10,l,2,70,70,0,l,1,1.3241355000063777,None,,,,,0,70,70,140,150.78625860001193,,,,,,,,150.78119239996886,151.28330239997013,152.6128872000263,,,,,,,,,,l,1,1.3241355000063777,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,cong,10,a,1,71,71,0,a,1,0.5554076000116765,None,,,,,0,71,71,7,152.6189752999926,,,,,,,,152.61415310000302,153.1151622000034,153.67143300001044,,,,,,,,,,a,1,0.5554076000116765,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,incong,-10,a,0,72,72,0,a,1,0.4851454999879934,None,,,,,0,72,72,12,153.67969830002403,,,,,,,,153.67267559998436,154.1710300000268,154.66115060000448,,,,,,,,,,a,1,0.4851454999879934,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,cong,10,a,2,73,73,0,l,0,0.5142395999864675,None,,,,,0,73,73,8,154.66869690001477,,,,,,,,154.6622562999837,155.1559516999987,155.67168410000158,,,,,,,,,,l,0,0.5142395999864675,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,cong,10,a,0,74,74,0,a,1,0.7398609999800101,None,,,,,0,74,74,102,155.67719969997415,,,,,,,,155.67294519999996,156.1726306999917,156.91900709999027,,,,,,,,,,a,1,0.7398609999800101,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,cong,-10,a,2,75,75,0,a,1,1.609728199953679,None,,,,,0,75,75,98,156.92688559996895,,,,,,,,156.92045420000795,157.4133095999714,159.02794679999352,,,,,,,,,,a,1,1.609728199953679,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,cong,10,a,4,76,76,0,a,1,0.7401785000110976,None,,,,,0,76,76,106,159.03404589998536,,,,,,,,159.0293706000084,159.52858629997354,160.26958259998355,,,,,,,,,,a,1,0.7401785000110976,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,cong,-10,a,5,77,77,0,a,1,0.5594784000422806,None,,,,,0,77,77,5,160.27526169997873,,,,,,,,160.2708852000069,160.77165429998422,161.33404970000265,,,,,,,,,,a,1,0.5594784000422806,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,cong,-10,l,5,78,78,0,l,1,0.8360438999952748,None,,,,,0,78,78,77,161.3421867999714,,,,,,,,161.33498699998017,161.82982230000198,162.6679333000211,,,,,,,,,,l,1,0.8360438999952748,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,cong,10,l,2,79,79,0,l,1,1.092796700017061,None,,,,,0,79,79,128,162.67482080002083,,,,,,,,162.6693232000107,163.1687351000146,164.2679247999913,,,,,,,,,,l,1,1.092796700017061,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,cong,-10,l,2,80,80,0,l,1,1.3741266000433825,None,,,,,0,80,80,170,164.27437429997372,,,,,,,,164.2694676,164.7707108000177,166.14949639997212,,,,,,,,,,l,1,1.3741266000433825,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,incong,10,a,1,81,81,0,a,1,1.3371332000242546,None,,,,,0,81,81,163,166.15755910001462,,,,,,,,166.15092919999734,166.6463500999962,167.98416839999845,,,,,,,,,,a,1,1.3371332000242546,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,incong,-10,l,0,82,82,0,l,1,0.7339128000312485,None,,,,,0,82,82,84,167.99030689999927,,,,,,,,167.9856001000153,168.48462539998582,169.22451249998994,,,,,,,,,,l,1,0.7339128000312485,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,cong,-10,a,2,83,83,0,a,1,0.6051641,None,,,,,0,83,83,2,169.2325329000014,,,,,,,,169.22576399997342,169.72542350000003,170.33259379997617,,,,,,,,,,a,1,0.6051641,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,incong,-10,a,2,84,84,0,a,1,0.7457760000252165,None,,,,,0,84,84,14,170.33960619999561,,,,,,,,170.33349250000902,170.8262662999914,171.5746032,,,,,,,,,,a,1,0.7457760000252165,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,incong,10,a,1,85,85,0,a,1,0.9410447000409476,None,,,,,0,85,85,19,171.58167839999078,,,,,,,,171.57585770002333,172.06857509998372,173.01486910000676,,,,,,,,,,a,1,0.9410447000409476,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,incong,-10,l,3,86,86,0,l,1,1.1049980000243522,None,,,,,0,86,86,135,173.02306269999826,,,,,,,,173.0162149000098,173.5107166999951,174.623207,,,,,,,,,,l,1,1.1049980000243522,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,incong,10,l,4,87,87,0,l,1,0.9169192999834195,None,,,,,0,87,87,94,174.63133720000042,,,,,,,,174.6244357000105,175.1171385999769,176.03894419997232,,,,,,,,,,l,1,0.9169192999834195,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,cong,10,l,0,88,88,0,l,1,0.649877,None,,,,,0,88,88,30,176.04741509997984,,,,,,,,176.04020960000344,176.53144709998742,177.18217189999996,,,,,,,,,,l,1,0.649877,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,cong,10,l,4,89,89,0,l,1,0.5897973999963142,None,,,,,0,89,89,82,177.18792310002027,,,,,,,,177.18348289997084,177.6832648999989,178.28075799997896,,,,,,,,,,l,1,0.5897973999963142,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,cong,-10,l,5,90,90,0,l,1,0.8310578999808058,None,,,,,0,90,90,125,178.28817179996986,,,,,,,,178.28250889998162,178.77642790001119,179.6129527000012,,,,,,,,,,l,1,0.8310578999808058,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,cong,10,l,3,91,91,0,l,1,0.6460587999899872,None,,,,,0,91,91,81,179.62113679997856,,,,,,,,179.61386270000366,180.1037335000001,180.7543968,,,,,,,,,,l,1,0.6460587999899872,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,incong,10,l,5,92,92,0,l,1,0.5619385999743827,None,,,,,0,92,92,191,180.7627872999874,,,,,,,,180.75597469997592,181.2501422999776,181.8133159999852,,,,,,,,,,l,1,0.5619385999743827,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,cong,-10,a,0,93,93,0,a,1,0.8434710000292398,None,,,,,0,93,93,144,181.8200418999768,,,,,,,,181.81484599999385,182.3155884000007,183.1618966999813,,,,,,,,,,a,1,0.8434710000292398,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,cong,10,a,4,94,94,0,a,1,0.5770431000273675,None,,,,,0,94,94,58,183.16963219997706,,,,,,,,183.1631634000223,183.65701879997505,184.23717719997512,,,,,,,,,,a,1,0.5770431000273675,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,incong,-10,l,4,95,95,0,l,1,1.2615405999822542,None,,,,,0,95,95,136,184.24438549997285,,,,,,,,184.23872429999756,184.7323502000072,185.99577069998486,,,,,,,,,,l,1,1.2615405999822542,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,incong,-10,l,2,96,96,0,l,1,1.4102498999563977,None,,,,,0,96,96,134,186.0024762999965,,,,,,,,185.99717480002437,186.4937117000227,187.91123349999543,,,,,,,,,,l,1,1.4102498999563977,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,incong,-10,a,2,97,97,0,a,1,0.6973579000332393,None,,,,,0,97,97,158,187.91874579997966,,,,,,,,187.91266349999933,188.40484139998443,189.10324929998023,,,,,,,,,,a,1,0.6973579000332393,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,cong,-10,a,3,98,98,0,a,1,0.8030576999881305,None,,,,,0,98,98,147,189.10996069997782,,,,,,,,189.10477580002043,189.5985410999856,190.40290019998793,,,,,,,,,,a,1,0.8030576999881305,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,cong,-10,a,1,99,99,0,a,1,0.6269369,None,,,,,0,99,99,1,190.40966950001894,,,,,,,,190.40417819999857,190.89692819997435,191.5283463000087,,,,,,,,,,a,1,0.6269369,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,incong,10,a,4,100,100,0,a,1,1.5114736999967135,None,,,,,0,100,100,118,191.53449719998753,,,,,,,,191.52984779997496,192.02949980000267,193.54358689999208,,,,,,,,,,a,1,1.5114736999967135,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,cong,-10,a,1,101,101,0,a,1,0.6237758,None,,,,,0,101,101,145,193.55041839997284,,,,,,,,193.54513410001528,194.0379910999909,194.66766480001388,,,,,,,,,,a,1,0.6237758,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,incong,-10,l,2,102,102,0,l,1,0.7894052999909036,None,,,,,0,102,102,86,194.67600669997046,,,,,,,,194.66889139998239,195.1626386999851,195.96053169999504,,,,,,,,,,l,1,0.7894052999909036,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,cong,10,a,3,103,103,0,a,1,0.6503291000262834,None,,,,,0,103,103,9,195.9672595000011,,,,,,,,195.96178670000518,196.4592391999904,197.11695499997586,,,,,,,,,,a,1,0.6503291000262834,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,incong,10,a,1,104,104,0,a,1,0.5840474999858998,None,,,,,0,104,104,67,197.12463819998084,,,,,,,,197.11786840000423,197.61179290001746,198.20138879999286,,,,,,,,,,a,1,0.5840474999858998,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,incong,10,a,3,105,105,0,a,1,0.7109478000202216,None,,,,,0,105,105,117,198.20763580000494,,,,,,,,198.20309839997208,198.69629240001086,199.40924469998572,,,,,,,,,,a,1,0.7109478000202216,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,incong,10,l,3,106,106,0,l,1,0.8667768000159413,None,,,,,0,106,106,189,199.4155902999919,,,,,,,,199.4107557000243,199.90425750002032,200.7755996999913,,,,,,,,,,l,1,0.8667768000159413,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,incong,10,a,3,107,107,0,a,1,0.43886930000735447,None,,,,,0,107,107,21,200.7820019,,,,,,,,200.77684840001166,201.26882559998194,201.71586250001565,,,,,,,,,,a,1,0.43886930000735447,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,cong,10,a,4,108,108,0,a,1,1.4731591,None,,,,,0,108,108,154,201.72343640000327,,,,,,,,201.7172894999967,202.21195949998219,203.6917980000144,,,,,,,,,,a,1,1.4731591,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,cong,-10,l,0,109,109,0,l,1,0.6842471999698319,None,,,,,0,109,109,72,203.69851539999945,,,,,,,,203.69317159999628,204.1939481999725,204.8832166,,,,,,,,,,l,1,0.6842471999698319,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,cong,-10,l,0,110,110,0,l,1,1.5279091999982484,None,,,,,0,110,110,168,204.8892605,,,,,,,,204.88475339999422,205.38565760001075,206.91471589996945,,,,,,,,,,l,1,1.5279091999982484,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,incong,10,l,1,111,111,0,l,1,0.5526335000176914,None,,,,,0,111,111,43,206.92248569999356,,,,,,,,206.91587660001824,207.40968729997985,207.9642519999761,,,,,,,,,,l,1,0.5526335000176914,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,cong,-10,l,2,112,112,0,l,1,1.0579659000504762,None,,,,,0,112,112,122,207.97203190001892,,,,,,,,207.96552119997796,208.45909219997702,209.52319620002527,,,,,,,,,,l,1,1.0579659000504762,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,incong,-10,l,5,113,113,0,l,1,0.956701,None,,,,,0,113,113,137,209.53037089999998,,,,,,,,209.5246328000212,210.01791120000416,210.98143779998645,,,,,,,,,,l,1,0.956701,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,cong,-10,l,2,114,114,0,l,1,0.8328506000107154,None,,,,,0,114,114,74,210.98796399997082,,,,,,,,210.98276280000573,211.4836999999825,212.32180719997268,,,,,,,,,,l,1,0.8328506000107154,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,cong,-10,l,2,115,115,0,l,1,0.48141489998670295,None,,,,,0,115,115,26,212.32913879997795,,,,,,,,212.32269990001805,212.8167977000121,213.30478700000094,,,,,,,,,,l,1,0.48141489998670295,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,cong,-10,a,4,116,116,0,a,1,0.5637770000030287,None,,,,,0,116,116,4,213.31205569999292,,,,,,,,213.30567769997288,213.79893869999796,214.36345130001428,,,,,,,,,,a,1,0.5637770000030287,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,incong,-10,a,1,117,117,0,a,1,0.9065453999792226,None,,,,,0,117,117,157,214.3703991000075,,,,,,,,214.36486109998077,214.86497250001412,215.77999200002523,,,,,,,,,,a,1,0.9065453999792226,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,cong,10,l,5,118,118,0,l,1,1.8273756999988109,None,,,,,0,118,118,131,215.78715480002575,,,,,,,,215.7815767999855,216.2825557999895,218.11329790001037,,,,,,,,,,l,1,1.8273756999988109,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,incong,-10,l,1,119,119,0,l,1,0.7099962999927811,None,,,,,0,119,119,37,218.1201361999847,,,,,,,,218.1145766999689,218.6154560999712,219.32968520000577,,,,,,,,,,l,1,0.7099962999927811,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,cong,10,l,1,120,120,0,l,1,0.707804,None,,,,,0,120,120,79,219.33636690001003,,,,,,,,219.3309847000055,219.82886190002318,220.53757210000185,,,,,,,,,,l,1,0.707804,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,incong,10,l,5,121,121,0,l,1,1.6118752000038512,None,,,,,0,121,121,143,220.54478769999696,,,,,,,,220.53940760000842,221.04047269996954,222.65395990002435,,,,,,,,,,l,1,1.6118752000038512,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,incong,-10,a,5,122,122,0,a,1,0.6722316999803297,None,,,,,0,122,122,65,222.65997390000848,,,,,,,,222.65532750001876,223.15626479999628,223.83549099997617,,,,,,,,,,a,1,0.6722316999803297,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,incong,-10,l,4,123,123,0,l,1,0.9839174000080675,None,,,,,0,123,123,88,223.84361330000684,,,,,,,,223.83671790000517,224.33616509998683,225.32707619998837,,,,,,,,,,l,1,0.9839174000080675,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,incong,10,a,4,124,124,0,a,1,0.6514033999992535,None,,,,,0,124,124,22,225.3344718000153,,,,,,,,225.32826839998597,225.82873940002173,226.48552250000648,,,,,,,,,,a,1,0.6514033999992535,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,cong,10,a,1,125,125,0,a,1,0.7038659999961965,None,,,,,0,125,125,55,226.49293279997073,,,,,,,,226.48664580000332,226.98822860000655,227.6938056999934,,,,,,,,,,a,1,0.7038659999961965,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,cong,-10,l,1,126,126,0,l,1,0.6714591999771073,None,,,,,0,126,126,25,227.700353,,,,,,,,227.69505570002366,228.18940049997764,228.86847270000726,,,,,,,,,,l,1,0.6714591999771073,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
