difficulty,target_type,condition,dist_pos_x,ans,target_idx,thisN,thisTrialN,thisRepN,Anskey.keys,Anskey.corr,Anskey.rt,Anskey.duration,Prac_Loop.thisRepN,Prac_Loop.thisTrialN,Prac_Loop.thisN,Prac_Loop.thisIndex,Trials_Loop.thisRepN,Trials_Loop.thisTrialN,Trials_Loop.thisN,Trials_Loop.thisIndex,thisRow.t,notes,piloting,Intro.started,Intro.stopped,Intro_keyresp.keys,Intro_keyresp.rt,Intro_keyresp.duration,Trial_Routine.started,Anskey.started,Trial_Routine.stopped,Prac_Loop.Anskey.keys,Prac_Loop.Anskey.corr,Prac_Loop.Anskey.rt,Prac_Loop.Anskey.duration,Ready.started,Ready.stopped,Ready_keyresp.keys,Ready_keyresp.rt,Ready_keyresp.duration,Trials_Loop.Anskey.keys,Trials_Loop.Anskey.corr,Trials_Loop.Anskey.rt,Trials_Loop.Anskey.duration,ThankYou.started,ThankYou.stopped,Thanks_keyresp.keys,Thanks_keyresp.rt,Thanks_keyresp.duration,participant,date,expName,expVersion,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,,,,,,,FALSE,0.0078503,2.7833059,space,2.2775629,None,,,,,,,,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,diamond,incong,-10,l,5,0,0,0,l,1,1.0222104,None,0,0,0,3,,,,,2.8084011,,,,,,,,2.7987396,3.2792247,4.3093682,l,1,1.0222104,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,diamond,cong,10,l,1,1,1,0,l,1,1.2920154,None,0,1,1,10,,,,,4.3157273,,,,,,,,4.3108102,4.8119231,6.1082466,l,1,1.2920154,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,square,incong,-10,a,1,2,2,0,a,1,1.0731806,None,0,2,2,13,,,,,6.1158662,,,,,,,,6.1098172,6.6029877,7.6824428,a,1,1.0731806,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,square,incong,10,a,5,3,3,0,a,1,1.0553294,None,0,3,3,9,,,,,7.6901387,,,,,,,,7.6837805,8.1782008,9.2410176,a,1,1.0553294,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,diamond,cong,-10,l,4,4,4,0,l,1,1.4586746,None,0,4,4,14,,,,,9.2481216,,,,,,,,9.2425959,9.7365143,11.197819,l,1,1.4586746,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,square,incong,10,a,3,5,5,0,a,1,0.9011786,None,0,5,5,1,,,,,11.2055209,,,,,,,,11.1990172,11.6924451,12.5985609,a,1,0.9011786,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,incong,10,l,0,6,6,0,l,1,0.8936433,None,0,6,6,7,,,,,12.6055186,,,,,,,,12.5998787,13.099005,13.9975617,l,1,0.8936433,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,diamond,incong,-10,l,4,7,7,0,l,1,1.1471042,None,0,7,7,11,,,,,14.0048589,,,,,,,,13.998969,14.4922664,15.6470593,l,1,1.1471042,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,square,cong,-10,a,1,8,8,0,a,1,0.6023704,None,0,8,8,0,,,,,15.6549473,,,,,,,,15.6482303,16.1410784,16.7468769,a,1,0.6023704,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,square,cong,-10,a,1,9,9,0,a,1,0.7712426,None,0,9,9,8,,,,,16.7542195,,,,,,,,16.7479501,17.2419166,18.021258,a,1,0.7712426,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,diamond,cong,10,l,0,10,10,0,l,1,0.6845999,None,0,10,10,2,,,,,18.0292023,,,,,,,,18.0223904,18.5156389,19.2054368,l,1,0.6845999,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,diamond,incong,10,l,2,11,11,0,l,1,1.2623532,None,0,11,11,15,,,,,19.211797,,,,,,,,19.2069973,19.7074758,20.9717045,l,1,1.2623532,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,square,incong,-10,a,2,12,12,0,a,1,0.742913,None,0,12,12,5,,,,,20.9779838,,,,,,,,20.9730554,21.471123,22.2210657,a,1,0.742913,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,cong,-10,l,3,13,13,0,l,1,0.8643426,None,0,13,13,6,,,,,22.2270002,,,,,,,,22.2225178,22.7208375,23.5869618,l,1,0.8643426,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,square,cong,10,a,5,14,14,0,a,1,0.6326286,None,0,14,14,4,,,,,23.5935731,,,,,,,,23.5882799,24.0813549,24.7191001,a,1,0.6326286,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,square,cong,10,a,5,15,15,0,a,1,0.6744037,None,0,15,15,12,,,,,24.7265968,,,,,,,,24.7206014,25.2138803,25.8934406,a,1,0.6744037,None,,,,,,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8936279,32.0083938,space,5.6222988,None,,,,,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,diamond,cong,-10,l,4,0,0,0,l,1,0.6906489,None,,,,,0,0,0,28,32.0498664,,,,,,,,32.0459352,32.5037105,33.2007363,,,,,,,,,,l,1,0.6906489,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,square,cong,-10,a,0,1,1,0,a,1,0.5454222,None,,,,,0,1,1,48,33.2083472,,,,,,,,33.2020307,33.6961578,34.2495422,,,,,,,,,,a,1,0.5454222,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,incong,-10,l,5,2,2,0,l,1,0.6587429,None,,,,,0,2,2,89,34.2572296,,,,,,,,34.2505915,34.7442141,35.4081968,,,,,,,,,,l,1,0.6587429,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,diamond,cong,10,l,5,3,3,0,l,1,0.5853818,None,,,,,0,3,3,131,35.4155128,,,,,,,,35.4098314,35.9050259,36.4911267,,,,,,,,,,l,1,0.5853818,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,square,incong,10,a,1,4,4,0,a,1,0.5718218,None,,,,,0,4,4,67,36.4987655,,,,,,,,36.4922186,36.986296,37.5587495,,,,,,,,,,a,1,0.5718218,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,incong,-10,l,1,5,5,0,l,1,0.5800349,None,,,,,0,5,5,85,37.5657328,,,,,,,,37.5599855,38.0609214,38.6421263,,,,,,,,,,l,1,0.5800349,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,diamond,incong,10,l,2,6,6,0,l,1,1.0801741,None,,,,,0,6,6,188,38.6490021,,,,,,,,38.643765,39.1423983,40.2254156,,,,,,,,,,l,1,1.0801741,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,diamond,cong,10,l,3,7,7,0,a,0,0.8991028,None,,,,,0,7,7,33,40.2321043,,,,,,,,40.2267353,40.7272084,41.6325222,,,,,,,,,,a,0,0.8991028,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,square,cong,10,a,0,8,8,0,a,1,0.8244439,None,,,,,0,8,8,54,41.6397456,,,,,,,,41.6338199,42.1267072,42.9574116,,,,,,,,,,a,1,0.8244439,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,diamond,incong,-10,l,0,9,9,0,l,1,1.0414233,None,,,,,0,9,9,36,42.9646259,,,,,,,,42.9587177,43.4617162,44.5065981,,,,,,,,,,l,1,1.0414233,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,square,cong,-10,a,1,10,10,0,a,1,0.7679784,None,,,,,0,10,10,97,44.5140896,,,,,,,,44.507707,45.0013645,45.7825758,,,,,,,,,,a,1,0.7679784,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,diamond,cong,10,l,1,11,11,0,l,1,0.7911446,None,,,,,0,11,11,175,45.7972316,,,,,,,,45.7857664,46.2848956,47.0800438,,,,,,,,,,l,1,0.7911446,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,diamond,cong,-10,l,0,12,12,0,l,1,1.4371141,None,,,,,0,12,12,168,47.087656,,,,,,,,47.0816566,47.5744191,49.0136021,,,,,,,,,,l,1,1.4371141,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,diamond,incong,10,l,4,13,13,0,l,1,0.8883134,None,,,,,0,13,13,46,49.0214754,,,,,,,,49.0147833,49.5070614,50.3972734,,,,,,,,,,l,1,0.8883134,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,square,cong,10,a,4,14,14,0,a,1,0.901206,None,,,,,0,14,14,154,50.4044514,,,,,,,,50.3988307,50.8983041,51.8050227,,,,,,,,,,a,1,0.901206,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,diamond,cong,-10,l,5,15,15,0,l,1,0.806076,None,,,,,0,15,15,173,51.8126794,,,,,,,,51.8066429,52.3077639,53.1205439,,,,,,,,,,l,1,0.806076,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,diamond,incong,-10,l,2,16,16,0,l,1,0.860998,None,,,,,0,16,16,182,53.1280681,,,,,,,,53.1219854,53.622153,54.4873205,,,,,,,,,,l,1,0.860998,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,diamond,cong,10,l,0,17,17,0,l,1,0.6166559,None,,,,,0,17,17,126,54.4951696,,,,,,,,54.488656,54.9882755,55.6125625,,,,,,,,,,l,1,0.6166559,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,square,incong,-10,a,2,18,18,0,a,1,0.5722667,None,,,,,0,18,18,110,55.6199051,,,,,,,,55.6140449,56.1106007,56.6870186,,,,,,,,,,a,1,0.5722667,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,cong,-10,l,0,19,19,0,l,1,0.7157745,None,,,,,0,19,19,72,56.6943122,,,,,,,,56.6882704,57.1881174,57.9107102,,,,,,,,,,l,1,0.7157745,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,square,incong,-10,a,2,20,20,0,a,1,1.1718871,None,,,,,0,20,20,62,57.9190237,,,,,,,,57.9121203,58.4061382,59.5864663,,,,,,,,,,a,1,1.1718871,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,square,cong,-10,a,4,21,21,0,l,0,0.8460524,None,,,,,0,21,21,148,59.5940428,,,,,,,,59.5880384,60.0905592,60.9438878,,,,,,,,,,l,0,0.8460524,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,incong,10,l,4,22,22,0,l,1,1.0456997,None,,,,,0,22,22,94,60.950967,,,,,,,,60.9449563,61.4477523,62.4940956,,,,,,,,,,l,1,1.0456997,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,square,incong,-10,a,0,23,23,0,a,1,0.5648164,None,,,,,0,23,23,12,62.5005743,,,,,,,,62.4952712,62.9941253,63.5599462,,,,,,,,,,a,1,0.5648164,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,diamond,cong,-10,l,2,24,24,0,l,1,0.9247484,None,,,,,0,24,24,122,63.5669417,,,,,,,,63.5614263,64.055617,64.9841452,,,,,,,,,,l,1,0.9247484,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,square,cong,10,a,1,25,25,0,a,1,0.6728237,None,,,,,0,25,25,7,64.9914859,,,,,,,,64.9852053,65.4786516,66.1589216,,,,,,,,,,a,1,0.6728237,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,diamond,incong,10,l,0,26,26,0,l,1,0.7414382,None,,,,,0,26,26,138,66.1662724,,,,,,,,66.1602571,66.6555226,67.4002692,,,,,,,,,,l,1,0.7414382,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,square,incong,-10,a,4,27,27,0,a,1,0.6062657,None,,,,,0,27,27,112,67.4076903,,,,,,,,67.4015963,67.8954544,68.508147,,,,,,,,,,a,1,0.6062657,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,square,incong,10,a,2,28,28,0,a,1,0.824084,None,,,,,0,28,28,116,68.5168125,,,,,,,,68.5095056,69.002047,69.8335242,,,,,,,,,,a,1,0.824084,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,cong,-10,l,5,29,29,0,l,1,0.6676011,None,,,,,0,29,29,77,69.8408608,,,,,,,,69.8348829,70.3279454,70.9990674,,,,,,,,,,l,1,0.6676011,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,square,incong,10,a,4,30,30,0,a,1,0.8985341,None,,,,,0,30,30,22,71.0064468,,,,,,,,71.0002903,71.4932279,72.400277,,,,,,,,,,a,1,0.8985341,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,square,incong,10,a,3,31,31,0,a,1,0.8262677,None,,,,,0,31,31,21,72.4073209,,,,,,,,72.4018087,72.9000276,73.731699,,,,,,,,,,a,1,0.8262677,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,diamond,incong,10,l,3,32,32,0,l,1,0.5928879,None,,,,,0,32,32,45,73.7395886,,,,,,,,73.7328853,74.226262,74.8233217,,,,,,,,,,l,1,0.5928879,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,square,incong,-10,a,1,33,33,0,a,1,0.6042674,None,,,,,0,33,33,157,74.8308907,,,,,,,,74.8251031,75.3194486,75.9313144,,,,,,,,,,a,1,0.6042674,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,square,incong,10,a,1,34,34,0,a,1,0.5274797,None,,,,,0,34,34,115,75.9388562,,,,,,,,75.9323922,76.4274054,76.956877,,,,,,,,,,a,1,0.5274797,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,square,cong,-10,a,4,35,35,0,a,1,0.6665871,None,,,,,0,35,35,100,76.9641126,,,,,,,,76.9583278,77.459424,78.1310297,,,,,,,,,,a,1,0.6665871,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,square,cong,-10,a,0,36,36,0,a,1,0.5189522,None,,,,,0,36,36,96,78.138204,,,,,,,,78.1323426,78.6351553,79.1559543,,,,,,,,,,a,1,0.5189522,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,incong,10,l,2,37,37,0,l,1,0.7385121,None,,,,,0,37,37,92,79.1632242,,,,,,,,79.1573243,79.6512548,80.3974988,,,,,,,,,,l,1,0.7385121,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,diamond,cong,10,l,4,38,38,0,l,1,1.119904,None,,,,,0,38,38,130,80.4048876,,,,,,,,80.3989787,80.8920292,82.0138906,,,,,,,,,,l,1,1.119904,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,cong,-10,l,3,39,39,0,l,1,0.8532063,None,,,,,0,39,39,75,82.020781,,,,,,,,82.0152246,82.5171578,83.3720532,,,,,,,,,,l,1,0.8532063,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,diamond,cong,10,l,1,40,40,0,l,1,1.3195584,None,,,,,0,40,40,127,83.3789064,,,,,,,,83.3735348,83.8748177,85.1973623,,,,,,,,,,l,1,1.3195584,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,cong,10,l,5,41,41,0,l,1,0.5385348,None,,,,,0,41,41,83,85.2048625,,,,,,,,85.1988556,85.6988013,86.2453488,,,,,,,,,,l,1,0.5385348,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,diamond,incong,10,l,4,42,42,0,l,1,0.8279177,None,,,,,0,42,42,142,86.2530945,,,,,,,,86.2466868,86.7406463,87.5710743,,,,,,,,,,l,1,0.8279177,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,square,cong,10,a,1,43,43,0,a,1,0.5072953,None,,,,,0,43,43,103,87.5779524,,,,,,,,87.5721161,88.0660009,88.5783263,,,,,,,,,,a,1,0.5072953,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,cong,10,l,2,44,44,0,l,1,0.652274,None,,,,,0,44,44,80,88.5864678,,,,,,,,88.5795563,89.0727799,89.7290544,,,,,,,,,,l,1,0.652274,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,diamond,incong,10,l,1,45,45,0,l,1,0.6644284,None,,,,,0,45,45,187,89.7354853,,,,,,,,89.7306041,90.2325581,90.9028604,,,,,,,,,,l,1,0.6644284,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,square,incong,-10,a,5,46,46,0,a,1,0.5247035,None,,,,,0,46,46,65,90.9108432,,,,,,,,90.9041197,91.3977685,91.9271965,,,,,,,,,,a,1,0.5247035,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,cong,-10,l,4,47,47,0,l,1,0.8226265,None,,,,,0,47,47,76,91.9351626,,,,,,,,91.9284463,92.4225749,93.2533243,,,,,,,,,,l,1,0.8226265,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,diamond,incong,10,l,5,48,48,0,l,1,0.6623904,None,,,,,0,48,48,143,93.2595014,,,,,,,,93.2547827,93.755151,94.419415,,,,,,,,,,l,1,0.6623904,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,square,incong,10,a,2,49,49,0,a,1,0.6586523,None,,,,,0,49,49,68,94.425907,,,,,,,,94.420759,94.921468,95.5865293,,,,,,,,,,a,1,0.6586523,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,square,incong,10,a,1,50,50,0,a,1,1.1745397,None,,,,,0,50,50,19,95.593416,,,,,,,,95.5878076,96.0873906,97.2682365,,,,,,,,,,a,1,1.1745397,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,diamond,incong,-10,l,5,51,51,0,l,1,0.8479607,None,,,,,0,51,51,137,97.2758501,,,,,,,,97.2695912,97.7626666,98.6169966,,,,,,,,,,l,1,0.8479607,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,incong,-10,l,4,52,52,0,l,1,0.6199752,None,,,,,0,52,52,88,98.6250026,,,,,,,,98.6182452,99.1127113,99.7336485,,,,,,,,,,l,1,0.6199752,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,diamond,cong,-10,l,5,53,53,0,l,1,0.4722738,None,,,,,0,53,53,29,99.7419344,,,,,,,,99.7348394,100.229809,100.7088411,,,,,,,,,,l,1,0.4722738,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,square,incong,10,a,0,54,54,0,a,1,0.6967346,None,,,,,0,54,54,162,100.7171321,,,,,,,,100.7103098,101.2018888,101.9013178,,,,,,,,,,a,1,0.6967346,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,cong,10,l,3,55,55,0,l,1,0.706567,None,,,,,0,55,55,81,101.9074911,,,,,,,,101.9026475,102.402085,103.1169694,,,,,,,,,,l,1,0.706567,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
3,square,incong,-10,a,5,56,56,0,a,1,0.5510009,None,,,,,0,56,56,113,103.1241803,,,,,,,,103.1184295,103.610954,104.165727,,,,,,,,,,a,1,0.5510009,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,square,cong,-10,a,1,57,57,0,a,1,0.5837736,None,,,,,0,57,57,1,104.1742279,,,,,,,,104.1669243,104.661259,105.2487854,,,,,,,,,,a,1,0.5837736,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,incong,-10,l,2,58,58,0,l,1,0.7407274,None,,,,,0,58,58,86,105.2577105,,,,,,,,105.2497127,105.7442989,106.490528,,,,,,,,,,l,1,0.7407274,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
1,square,cong,10,a,5,59,59,0,a,1,0.7210763,None,,,,,0,59,59,11,106.4991928,,,,,,,,106.4916958,106.9828886,107.7064955,,,,,,,,,,a,1,0.7210763,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,diamond,incong,10,l,3,60,60,0,l,1,1.2908779,None,,,,,0,60,60,189,107.7143507,,,,,,,,107.7075596,108.2024348,109.497997,,,,,,,,,,l,1,1.2908779,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
2,diamond,cong,-10,l,2,61,61,0,l,1,0.7861174,None,,,,,0,61,61,74,109.5066745,,,,,,,,109.4992602,109.9929335,110.781947,,,,,,,,,,l,1,0.7861174,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
4,square,cong,10,a,0,62,62,0,a,1,0.5768142,None,,,,,0,62,62,150,110.7885165,,,,,,,,110.7834755,111.2813708,111.8639213,,,,,,,,,,a,1,0.5768142,None,,,,,,p004,2026-04-14_12h31.06.147,Flanker Compatibility Task,,2026.1.1,120.3295586,2026-04-14 12h31.06.440388 +0800
