difficulty,target_type,compatibility,dist_pos_x,ans,target_idx,thisN,thisTrialN,thisRepN,Anskey.keys,Anskey.corr,Anskey.rt,Anskey.duration,Prac_Loop.thisRepN,Prac_Loop.thisTrialN,Prac_Loop.thisN,Prac_Loop.thisIndex,Trials_Loop.thisRepN,Trials_Loop.thisTrialN,Trials_Loop.thisN,Trials_Loop.thisIndex,thisRow.t,notes,piloting,Intro.started,Intro.stopped,Intro_keyresp.keys,Intro_keyresp.rt,Intro_keyresp.duration,Trial_Routine.started,Anskey.started,Trial_Routine.stopped,Prac_Loop.Anskey.keys,Prac_Loop.Anskey.corr,Prac_Loop.Anskey.rt,Prac_Loop.Anskey.duration,Ready.started,Ready.stopped,Ready_keyresp.keys,Ready_keyresp.rt,Ready_keyresp.duration,Trials_Loop.Anskey.keys,Trials_Loop.Anskey.corr,Trials_Loop.Anskey.rt,Trials_Loop.Anskey.duration,ThankYou.started,ThankYou.stopped,Thanks_keyresp.keys,Thanks_keyresp.rt,Thanks_keyresp.duration,participant,date,expName,expVersion,psychopyVersion,frameRate,expStart
4,diamond,cong,10,l,2,159,159,0,l,1,1.0784091000095941,None,,,,,0,159,159,176,212.1039691999904,,,,,,,,212.0970435999916,212.59157779999077,213.67168660002062,,,,,,,,,,l,1,1.0784091000095941,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
4,diamond,incong,-10,l,2,160,160,0,l,1,0.6138374000438489,None,,,,,0,160,160,182,213.6781247999752,,,,,,,,213.6734340999974,214.1729962999816,214.7952594999806,,,,,,,,,,l,1,0.6138374000438489,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
4,square,cong,-10,a,5,161,161,0,a,1,0.6768757000099868,None,,,,,0,161,161,149,214.80315100000007,,,,,,,,214.7964189000195,215.28915730002336,215.97006829996826,,,,,,,,,,a,1,0.6768757000099868,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
2,square,incong,10,a,5,162,162,0,a,1,0.5637659000349231,None,,,,,0,162,162,71,215.9784780999762,,,,,,,,215.9712994999718,216.46658980002394,217.0368390000076,,,,,,,,,,a,1,0.5637659000349231,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
4,square,incong,10,a,0,163,163,0,a,1,0.6566374,None,,,,,0,163,163,162,217.04551760002505,,,,,,,,217.03806180000538,217.5338255999959,218.19485959998565,,,,,,,,,,a,1,0.6566374,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
3,square,cong,-10,a,4,164,164,0,a,1,0.5464523,None,,,,,0,164,164,100,218.20262729999376,,,,,,,,218.19583380001131,218.68957769998815,219.2442968999967,,,,,,,,,,a,1,0.5464523,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
2,diamond,incong,10,l,2,165,165,0,l,1,0.47942729998612776,None,,,,,0,165,165,92,219.25194109999575,,,,,,,,219.24519849999342,219.74504080001498,220.22766229999252,,,,,,,,,,l,1,0.47942729998612776,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
1,diamond,cong,-10,l,2,166,166,0,l,1,0.7975696999928914,None,,,,,0,166,166,26,220.23511249996955,,,,,,,,220.22854560002452,220.72018070000922,221.51901139999973,,,,,,,,,,l,1,0.7975696999928914,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
1,square,incong,10,a,2,167,167,0,a,1,0.5192880000104196,None,,,,,0,167,167,20,221.5265090999892,,,,,,,,221.52015310002025,222.01372689998243,222.53627739998046,,,,,,,,,,a,1,0.5192880000104196,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
4,diamond,cong,10,l,1,168,168,0,l,1,0.8272436000406742,None,,,,,0,168,168,175,222.54282640002202,,,,,,,,222.53782799997134,223.0393335999688,223.86917469999753,,,,,,,,,,l,1,0.8272436000406742,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
3,diamond,cong,-10,l,1,169,169,0,a,0,0.7295798999839462,None,,,,,0,169,169,121,223.87590990000172,,,,,,,,223.87060099997325,224.37195880000945,225.10933240002487,,,,,,,,,,a,0,0.7295798999839462,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
1,square,incong,-10,a,1,170,170,0,a,1,0.5872743999934755,None,,,,,0,170,170,13,225.11853610002436,,,,,,,,225.11024599999655,225.60322390001966,226.19279240001924,,,,,,,,,,a,1,0.5872743999934755,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
3,square,incong,-10,a,5,171,171,0,a,1,0.6529314999934286,None,,,,,0,171,171,113,226.20038240001304,,,,,,,,226.19411219999893,226.68568429996958,227.34288800001377,,,,,,,,,,a,1,0.6529314999934286,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
1,square,incong,10,a,1,172,172,0,a,1,0.6255030000465922,None,,,,,0,172,172,19,227.35037840000587,,,,,,,,227.34401270002127,227.83777250000276,228.46691840002313,,,,,,,,,,a,1,0.6255030000465922,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
1,diamond,cong,10,l,3,173,173,0,l,1,0.6654804000281729,None,,,,,0,173,173,33,228.47453529998893,,,,,,,,228.4681482,228.96177749999333,229.63358329999028,,,,,,,,,,l,1,0.6654804000281729,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
4,square,incong,10,a,2,174,174,0,a,1,0.6764813999761827,None,,,,,0,174,174,164,229.6413804999902,,,,,,,,229.63502990000416,230.1356558999978,230.81659729999956,,,,,,,,,,a,1,0.6764813999761827,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
3,square,cong,-10,a,3,175,175,0,a,1,0.6245271999505349,None,,,,,0,175,175,99,230.82411360001424,,,,,,,,230.81791599997086,231.31165260000853,231.9409588999697,,,,,,,,,,a,1,0.6245271999505349,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
2,square,cong,-10,a,0,176,176,0,a,1,0.5258113999734633,None,,,,,0,176,176,48,231.9490616999683,,,,,,,,231.94215999997687,232.43642699997872,232.96614600002067,,,,,,,,,,a,1,0.5258113999734633,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
3,diamond,cong,10,l,2,177,177,0,l,1,0.7291208999813534,None,,,,,0,177,177,128,232.97359160002088,,,,,,,,232.96747259999393,233.46088929998223,234.2004883000045,,,,,,,,,,l,1,0.7291208999813534,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
1,square,cong,10,a,0,178,178,0,a,1,0.5615671999985352,None,,,,,0,178,178,6,234.2065976000158,,,,,,,,234.20166969997808,234.70204860001104,235.26627109997207,,,,,,,,,,a,1,0.5615671999985352,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
2,square,incong,-10,a,3,179,179,0,a,1,0.5792141000274569,None,,,,,0,179,179,63,235.2735572999809,,,,,,,,235.26762009999948,235.7611598999938,236.34817349998048,,,,,,,,,,a,1,0.5792141000274569,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
4,diamond,incong,-10,l,5,180,180,0,l,1,0.7519990000291727,None,,,,,0,180,180,185,236.35587229998782,,,,,,,,236.34959689999232,236.84253640001407,237.59792729996843,,,,,,,,,,l,1,0.7519990000291727,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
1,diamond,cong,10,l,2,181,181,0,l,1,0.46657150000100955,None,,,,,0,181,181,32,237.60551939997822,,,,,,,,237.5992037000251,238.09359489998315,238.56531999999424,,,,,,,,,,l,1,0.46657150000100955,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
4,square,cong,-10,a,0,182,182,0,a,1,0.6101277999696322,None,,,,,0,182,182,144,238.5722042999696,,,,,,,,238.5667524000164,239.0606519000139,239.67313640000066,,,,,,,,,,a,1,0.6101277999696322,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
4,diamond,cong,-10,l,3,183,183,0,l,1,0.8545843,None,,,,,0,183,183,171,239.68049589998554,,,,,,,,239.67457590001868,240.1750774999964,241.03072119998978,,,,,,,,,,l,1,0.8545843,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
3,diamond,cong,10,l,5,184,184,0,l,1,0.5491711,None,,,,,0,184,184,131,241.03831209999043,,,,,,,,241.03186970000388,241.53426480002236,242.08917180000572,,,,,,,,,,l,1,0.5491711,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
1,diamond,cong,10,l,1,185,185,0,l,1,0.4891497999778949,None,,,,,0,185,185,31,242.09726309997495,,,,,,,,242.09035080001922,242.58343569998397,243.0798276999849,,,,,,,,,,l,1,0.4891497999778949,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
3,square,cong,10,a,2,186,186,0,a,1,0.5223070000065491,None,,,,,0,186,186,104,243.08828169998014,,,,,,,,243.08124929998303,243.57258480001474,244.09740989998681,,,,,,,,,,a,1,0.5223070000065491,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
4,diamond,incong,10,l,3,187,187,0,l,1,0.5263124000048265,None,,,,,0,187,187,189,244.1041965999757,,,,,,,,244.0985305000213,244.5986701999791,245.1295564000029,,,,,,,,,,l,1,0.5263124000048265,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
3,square,cong,-10,a,0,188,188,0,a,1,0.49231400003191084,None,,,,,0,188,188,96,245.13759019999998,,,,,,,,245.13092600001255,245.63118339999346,246.12954419996822,,,,,,,,,,a,1,0.49231400003191084,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
3,diamond,incong,10,l,3,189,189,0,l,1,0.6098865999956615,None,,,,,0,189,189,141,246.13714880001498,,,,,,,,246.1308756999788,246.6304995000246,247.24595489999047,,,,,,,,,,l,1,0.6098865999956615,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
1,square,incong,-10,a,2,190,190,0,a,1,0.5929075999883935,None,,,,,0,190,190,14,247.2536403000122,,,,,,,,247.24710159999086,247.7449058999773,248.33826250000857,,,,,,,,,,a,1,0.5929075999883935,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
4,diamond,incong,10,l,1,191,191,0,l,1,0.5637758999946527,None,,,,,0,191,191,187,248.3455447999877,,,,,,,,248.33922429999802,248.83708059997298,249.40396889997646,,,,,,,,,,l,1,0.5637758999946527,None,,,,,,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.4041604999802,253.58639319997746,space,4.172679499955848,None,p007,2026-04-14_14h32.54.461,Flanker Compatibility Task,,2026.1.1,120.28121749945075,2026-04-14 14h32.54.754394 +0800
