difficulty,target_type,condition,dist_pos_x,ans,target_idx,thisN,thisTrialN,thisRepN,Anskey.keys,Anskey.corr,Anskey.rt,Anskey.duration,Prac_Loop.thisRepN,Prac_Loop.thisTrialN,Prac_Loop.thisN,Prac_Loop.thisIndex,Trials_Loop.thisRepN,Trials_Loop.thisTrialN,Trials_Loop.thisN,Trials_Loop.thisIndex,thisRow.t,notes,piloting,Intro.started,Intro.stopped,Intro_keyresp.keys,Intro_keyresp.rt,Intro_keyresp.duration,Trial_Routine.started,Anskey.started,Trial_Routine.stopped,Prac_Loop.Anskey.keys,Prac_Loop.Anskey.corr,Prac_Loop.Anskey.rt,Prac_Loop.Anskey.duration,Ready.started,Ready.stopped,Ready_keyresp.keys,Ready_keyresp.rt,Ready_keyresp.duration,Trials_Loop.Anskey.keys,Trials_Loop.Anskey.corr,Trials_Loop.Anskey.rt,Trials_Loop.Anskey.duration,ThankYou.started,ThankYou.stopped,Thanks_keyresp.keys,Thanks_keyresp.rt,Thanks_keyresp.duration,participant,date,expName,expVersion,psychopyVersion,frameRate,expStart
2,diamond,cong,-10,l,4,54,54,0,l,1,0.8159517,None,,,,,0,54,54,76,109.06708030001028,,,,,,,,109.06185150000965,109.5607086000382,110.38417530001607,,,,,,,,,,l,1,0.8159517,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,diamond,cong,-10,l,1,55,55,0,l,1,1.0505252999719232,None,,,,,0,55,55,121,110.39213590003783,,,,,,,,110.38551759999245,110.88484600000083,111.94178510003258,,,,,,,,,,l,1,1.0505252999719232,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,square,cong,10,a,3,56,56,0,a,1,0.7124283000011928,None,,,,,0,56,56,57,111.94875380001031,,,,,,,,111.94359020004049,112.43830189999426,113.15875380003126,,,,,,,,,,a,1,0.7124283000011928,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,diamond,cong,10,l,1,57,57,0,l,1,0.7518819000106305,None,,,,,0,57,57,79,113.16669440001715,,,,,,,,113.16019950003829,113.6554508000263,114.40875080000842,,,,,,,,,,l,1,0.7518819000106305,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,diamond,cong,10,l,5,58,58,0,l,1,0.7857674999977462,None,,,,,0,58,58,179,114.41569100000197,,,,,,,,114.41028720000759,114.91123970004264,115.69983820000198,,,,,,,,,,l,1,0.7857674999977462,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,square,incong,-10,a,4,59,59,0,a,1,0.6501761000254191,None,,,,,0,59,59,64,115.70621219999157,,,,,,,,115.70125420001568,116.19361220003339,116.84879830002319,,,,,,,,,,a,1,0.6501761000254191,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,diamond,cong,-10,l,5,60,60,0,l,1,0.7593542999820784,None,,,,,0,60,60,29,116.85671650001314,,,,,,,,116.85053410002729,117.34515549999196,118.10749500000384,,,,,,,,,,l,1,0.7593542999820784,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,square,incong,10,a,4,61,61,0,a,1,0.9496854,None,,,,,0,61,61,166,118.11479130003136,,,,,,,,118.10911530000158,118.61223279999103,119.56635020003887,,,,,,,,,,a,1,0.9496854,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,diamond,cong,10,l,4,62,62,0,l,1,0.8527416000142694,None,,,,,0,62,62,82,119.57354820001638,,,,,,,,119.56783740001265,120.06779430003371,120.9225238999934,,,,,,,,,,l,1,0.8527416000142694,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,diamond,incong,10,l,1,63,63,0,l,1,0.8976633,None,,,,,0,63,63,43,120.92966090003029,,,,,,,,120.92392259999178,121.41785500000697,122.32289619999938,,,,,,,,,,l,1,0.8976633,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,diamond,incong,10,l,3,64,64,0,l,1,0.8011532000382431,None,,,,,0,64,64,93,122.33045280002989,,,,,,,,122.32452100003138,122.8235872000223,123.63070810004137,,,,,,,,,,l,1,0.8011532000382431,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,square,incong,10,a,3,65,65,0,a,1,0.7737739000003785,None,,,,,0,65,65,165,123.63782210001955,,,,,,,,123.63228399999207,124.12623100000201,124.90562620002311,,,,,,,,,,a,1,0.7737739000003785,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,square,cong,-10,a,1,66,66,0,a,1,0.6933176000020467,None,,,,,0,66,66,49,124.9131311000092,,,,,,,,124.90691690001404,125.39870330004487,126.09615830000257,,,,,,,,,,a,1,0.6933176000020467,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,diamond,cong,10,l,2,67,67,0,l,1,0.6354279000079259,None,,,,,0,67,67,80,126.10420350002823,,,,,,,,126.09712620003847,126.59992030001013,127.23733410000568,,,,,,,,,,l,1,0.6354279000079259,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,diamond,cong,10,l,4,68,68,0,l,1,0.9515397999784909,None,,,,,0,68,68,178,127.24575800000457,,,,,,,,127.23874280002201,127.73417640000116,128.68720720004058,,,,,,,,,,l,1,0.9515397999784909,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,incong,-10,a,3,69,69,0,a,1,0.7205399,None,,,,,0,69,69,111,128.6952750000055,,,,,,,,128.68874410004355,129.18403709999984,129.91183610004373,,,,,,,,,,a,1,0.7205399,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,diamond,incong,-10,l,5,70,70,0,a,0,1.0749660999863409,None,,,,,0,70,70,185,129.9193889000453,,,,,,,,129.91333250002936,130.4134711,131.49453940003878,,,,,,,,,,a,0,1.0749660999863409,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,square,cong,10,a,3,71,71,0,a,1,0.9833148999605328,None,,,,,0,71,71,9,131.50237300002482,,,,,,,,131.4958384000347,131.98647100001108,132.97083060001023,,,,,,,,,,a,1,0.9833148999605328,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,incong,10,a,4,72,72,0,a,1,1.020645999989938,None,,,,,0,72,72,118,132.97783220000565,,,,,,,,132.9724569999962,133.47377650003182,134.50225330004469,,,,,,,,,,a,1,1.020645999989938,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,diamond,cong,-10,l,3,73,73,0,l,1,0.5493523999466561,None,,,,,0,73,73,75,134.51038600003812,,,,,,,,134.5034788000048,134.9971094999928,135.55233249999583,,,,,,,,,,l,1,0.5493523999466561,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,diamond,cong,10,l,2,74,74,0,l,1,0.9267948999768123,None,,,,,0,74,74,128,135.55996770004276,,,,,,,,135.55362870002864,136.05312779999804,136.98507699999027,,,,,,,,,,l,1,0.9267948999768123,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,diamond,cong,-10,l,3,75,75,0,l,1,0.8518575000343844,None,,,,,0,75,75,123,136.9936077000457,,,,,,,,136.9867268,137.48354899999686,138.3363173000398,,,,,,,,,,l,1,0.8518575000343844,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,diamond,incong,10,l,3,76,76,0,l,1,0.8810009000007994,None,,,,,0,76,76,141,138.3429931999999,,,,,,,,138.3377768000355,138.8374759000144,139.72608089999994,,,,,,,,,,l,1,0.8810009000007994,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,diamond,cong,10,l,3,77,77,0,l,1,0.8954007999855094,None,,,,,0,77,77,177,139.73441130004358,,,,,,,,139.72750750003615,140.22218570002588,141.12543730001198,,,,,,,,,,l,1,0.8954007999855094,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,diamond,cong,10,l,1,78,78,0,l,1,0.6814478999585845,None,,,,,0,78,78,175,141.13318750000326,,,,,,,,141.12698719999753,141.6224671000382,142.30867510003736,,,,,,,,,,l,1,0.6814478999585845,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,square,cong,-10,a,5,79,79,0,a,1,0.6681175000267103,None,,,,,0,79,79,53,142.31677150004543,,,,,,,,142.30959690001328,142.8118985000183,143.48484059999464,,,,,,,,,,a,1,0.6681175000267103,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,square,cong,-10,a,4,80,80,0,a,1,0.9122192999930121,None,,,,,0,80,80,148,143.49142520001624,,,,,,,,143.48691020003753,143.9866362999892,144.90087630000198,,,,,,,,,,a,1,0.9122192999930121,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,square,incong,10,a,5,81,81,0,a,1,0.7645111000165343,None,,,,,0,81,81,167,144.9076086000423,,,,,,,,144.90309909998905,145.40438040002482,146.17466469999636,,,,,,,,,,a,1,0.7645111000165343,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,diamond,cong,-10,l,3,82,82,0,l,1,1.0319907000521198,None,,,,,0,82,82,171,146.18275490001542,,,,,,,,146.17628360004164,146.66931600001408,147.70893429999705,,,,,,,,,,l,1,1.0319907000521198,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,square,cong,-10,a,5,83,83,0,a,1,0.8082613000296988,None,,,,,0,83,83,149,147.71524440002395,,,,,,,,147.71008590003476,148.2129212000291,149.02465520001715,,,,,,,,,,a,1,0.8082613000296988,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,square,incong,-10,a,2,84,84,0,a,1,0.8780771999736317,None,,,,,0,84,84,158,149.03128900000593,,,,,,,,149.02616850001505,149.52677810000023,150.40739519998897,,,,,,,,,,a,1,0.8780771999736317,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,square,incong,-10,a,5,85,85,0,a,1,0.6690996,None,,,,,0,85,85,17,150.41424589999951,,,,,,,,150.40867550001713,150.9075532000279,151.5817699,,,,,,,,,,a,1,0.6690996,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,square,cong,10,a,4,86,86,0,a,1,1.0934557000291534,None,,,,,0,86,86,154,151.58879569999408,,,,,,,,151.5832175000105,152.07443080004305,153.17355890001636,,,,,,,,,,a,1,1.0934557000291534,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,diamond,cong,10,l,4,87,87,0,l,1,0.6591977000352927,None,,,,,0,87,87,34,153.18020629999228,,,,,,,,153.1748509000172,153.67349549999926,154.33894490002422,,,,,,,,,,l,1,0.6591977000352927,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,square,incong,-10,a,4,88,88,0,a,1,0.7269735999871045,None,,,,,0,88,88,16,154.34645820001606,,,,,,,,154.34036989999004,154.8297265000292,155.56499909999548,,,,,,,,,,a,1,0.7269735999871045,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,square,incong,-10,a,1,89,89,0,a,1,1.1057566000381485,None,,,,,0,89,89,157,155.57362869998906,,,,,,,,155.56656130001647,156.06585549999727,157.18083220004337,,,,,,,,,,a,1,1.1057566000381485,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,diamond,incong,-10,l,1,90,90,0,l,1,0.6729436999885365,None,,,,,0,90,90,133,157.1879118999932,,,,,,,,157.18223800003761,157.6851179000223,158.36374709999654,,,,,,,,,,l,1,0.6729436999885365,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,square,incong,-10,a,2,91,91,0,a,1,0.9243577999877743,None,,,,,0,91,91,62,158.37051969999447,,,,,,,,158.36527489998844,158.86787800001912,159.7977458999958,,,,,,,,,,a,1,0.9243577999877743,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,incong,-10,a,5,92,92,0,a,1,0.7910667000105605,None,,,,,0,92,92,113,159.80488240002887,,,,,,,,159.7987958000158,160.30074830004014,161.09581020002952,,,,,,,,,,a,1,0.7910667000105605,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,diamond,incong,-10,l,0,93,93,0,l,1,0.968153,None,,,,,0,93,93,132,161.1033732999931,,,,,,,,161.0972821000032,161.59239960002014,162.5631638999912,,,,,,,,,,l,1,0.968153,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,square,incong,10,a,1,94,94,0,a,1,0.6442269000108354,None,,,,,0,94,94,19,162.56960160000017,,,,,,,,162.5645745,163.0671097000013,163.72108750004554,,,,,,,,,,a,1,0.6442269000108354,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,diamond,cong,-10,l,0,95,95,0,l,1,0.9425521999946795,None,,,,,0,95,95,120,163.7287423000089,,,,,,,,163.72274749999633,164.21717560000252,165.16160610003863,,,,,,,,,,l,1,0.9425521999946795,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,square,cong,10,a,3,96,96,0,a,1,0.7819628000142984,None,,,,,0,96,96,153,165.16900540003553,,,,,,,,165.16278549999697,165.6637194000068,166.45268280000892,,,,,,,,,,a,1,0.7819628000142984,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,square,cong,10,a,2,97,97,0,a,1,0.626244,None,,,,,0,97,97,8,166.46013820002554,,,,,,,,166.45370800001547,166.9454600000172,167.5775503999903,,,,,,,,,,a,1,0.626244,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,incong,-10,a,0,98,98,0,a,1,0.6202652999782003,None,,,,,0,98,98,108,167.5879164999933,,,,,,,,167.57901789998868,168.07364150002832,168.70298570004525,,,,,,,,,,a,1,0.6202652999782003,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,diamond,incong,10,l,2,99,99,0,l,1,1.0930047000292689,None,,,,,0,99,99,140,168.71007190004457,,,,,,,,168.70441569999093,169.1972721000202,170.29355669999495,,,,,,,,,,l,1,1.0930047000292689,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,diamond,cong,10,l,3,100,100,0,l,1,0.5650776000111364,None,,,,,0,100,100,33,170.30105770000955,,,,,,,,170.2947029999923,170.78816820000065,171.3597600000212,,,,,,,,,,l,1,0.5650776000111364,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,diamond,incong,10,l,5,101,101,0,l,1,0.7215622999938205,None,,,,,0,101,101,191,171.36804600001778,,,,,,,,171.3608186999918,171.85701510001672,172.58525230002124,,,,,,,,,,l,1,0.7215622999938205,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,diamond,incong,10,l,5,102,102,0,l,1,0.5697863000095822,None,,,,,0,102,102,95,172.59300480003003,,,,,,,,172.58662590000313,173.08644310000818,173.66087040002458,,,,,,,,,,l,1,0.5697863000095822,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,square,cong,-10,a,4,103,103,0,a,1,0.5350007999804802,None,,,,,0,103,103,52,173.66722950001713,,,,,,,,173.66236850002315,174.15949480002746,174.70020850002766,,,,,,,,,,a,1,0.5350007999804802,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,square,cong,10,a,0,104,104,0,a,1,0.6356694999849424,None,,,,,0,104,104,54,174.70800240000244,,,,,,,,174.70116830000188,175.19570179999573,175.83365520002553,,,,,,,,,,a,1,0.6356694999849424,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,diamond,cong,-10,l,5,105,105,0,l,1,0.7738862999831326,None,,,,,0,105,105,125,175.84122570004547,,,,,,,,175.83497550000902,176.3262437999947,177.10968270001467,,,,,,,,,,l,1,0.7738862999831326,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,diamond,cong,-10,l,5,106,106,0,l,1,0.7751769000315107,None,,,,,0,106,106,173,177.1167772,,,,,,,,177.11118569999235,177.61221849999856,178.39273369999137,,,,,,,,,,l,1,0.7751769000315107,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,incong,10,a,2,107,107,0,a,1,0.7520813000155613,None,,,,,0,107,107,116,178.39948590000859,,,,,,,,178.39446020004107,178.8956363000325,179.6508676999947,,,,,,,,,,a,1,0.7520813000155613,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,cong,-10,a,1,108,108,0,a,1,0.7069145999848843,None,,,,,0,108,108,97,179.65731969999615,,,,,,,,179.65226470003836,180.15244550001808,180.86570040002698,,,,,,,,,,a,1,0.7069145999848843,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,diamond,cong,-10,l,2,109,109,0,l,1,0.7445707999868318,None,,,,,0,109,109,26,180.8733731000102,,,,,,,,180.86676540004555,181.3592071000021,182.10824400000274,,,,,,,,,,l,1,0.7445707999868318,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
4,diamond,incong,10,l,3,110,110,0,l,1,1.1336092000128701,None,,,,,0,110,110,189,182.1152949000243,,,,,,,,182.11012490000576,182.61141650000354,183.7500691000023,,,,,,,,,,l,1,1.1336092000128701,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,diamond,incong,-10,l,2,111,111,0,l,1,0.7336841999785975,None,,,,,0,111,111,86,183.75681180000538,,,,,,,,183.75138770003105,184.24757880001562,184.99056460004067,,,,,,,,,,l,1,0.7336841999785975,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,cong,-10,a,4,112,112,0,a,1,0.6822378999786451,None,,,,,0,112,112,100,184.99770669999998,,,,,,,,184.99226910003927,185.49282869999297,186.18161590001546,,,,,,,,,,a,1,0.6822378999786451,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,incong,10,a,3,113,113,0,a,1,0.8338513000053354,None,,,,,0,113,113,117,186.18911400000798,,,,,,,,186.1832499000011,186.67813760001445,187.51531899999827,,,,,,,,,,a,1,0.8338513000053354,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,cong,-10,a,5,114,114,0,a,1,0.8082331000478007,None,,,,,0,114,114,101,187.52159499999834,,,,,,,,187.51706750004087,188.01823310001055,188.83048730000155,,,,,,,,,,a,1,0.8082331000478007,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,square,incong,-10,a,0,115,115,0,a,1,0.7612481999676675,None,,,,,0,115,115,60,188.83810440002708,,,,,,,,188.83165930001996,189.32625280000502,190.08956660004333,,,,,,,,,,a,1,0.7612481999676675,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,square,cong,10,a,5,116,116,0,a,1,0.7539583000470884,None,,,,,0,116,116,59,190.0958590999944,,,,,,,,190.09080599999288,190.58469779998995,191.34743150003487,,,,,,,,,,a,1,0.7539583000470884,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,diamond,cong,-10,l,2,117,117,0,l,1,0.7564942000317387,None,,,,,0,117,117,122,191.35520879999967,,,,,,,,191.34844700002577,191.85120979999192,192.61322190001374,,,,,,,,,,l,1,0.7564942000317387,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,cong,10,a,1,118,118,0,a,1,1.2193761999951676,None,,,,,0,118,118,103,192.6204502999899,,,,,,,,192.6145521000144,193.10867109999526,194.33019710000372,,,,,,,,,,a,1,1.2193761999951676,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,incong,10,a,5,119,119,0,a,1,0.6165838000015356,None,,,,,0,119,119,119,194.33682810002938,,,,,,,,194.33157000003848,194.83344760001637,195.45435360004194,,,,,,,,,,a,1,0.6165838000015356,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,diamond,cong,-10,l,2,120,120,0,l,1,0.6962106000282802,None,,,,,0,120,120,74,195.46196149999741,,,,,,,,195.4555459000403,195.9556145000388,196.65353360003792,,,,,,,,,,l,1,0.6962106000282802,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,square,cong,10,a,2,121,121,0,a,1,0.7777466999832541,None,,,,,0,121,121,56,196.66126150003402,,,,,,,,196.65472370001953,197.1588357000146,197.94460600003367,,,,,,,,,,a,1,0.7777466999832541,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,cong,10,a,0,122,122,0,a,1,0.9195571999880485,None,,,,,0,122,122,102,197.9535726000322,,,,,,,,197.9459288000362,198.4406285,199.36291220004205,,,,,,,,,,a,1,0.9195571999880485,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
3,square,cong,10,a,3,123,123,0,a,1,0.6806265,None,,,,,0,123,123,105,199.36930200003553,,,,,,,,199.3644093,199.8657293000142,200.55250510002952,,,,,,,,,,a,1,0.6806265,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,square,cong,-10,a,1,124,124,0,a,1,0.6370676999795251,None,,,,,0,124,124,1,200.56042570003774,,,,,,,,200.55381710000802,201.04927920002956,201.6939599000034,,,,,,,,,,a,1,0.6370676999795251,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,square,cong,-10,a,3,125,125,0,a,1,0.5767305000335909,None,,,,,0,125,125,3,201.7023206000449,,,,,,,,201.69488240004284,202.18981340003666,202.76968970004236,,,,,,,,,,a,1,0.5767305000335909,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
1,diamond,cong,10,l,1,126,126,0,l,1,0.6291398999746889,None,,,,,0,126,126,31,202.7771425000392,,,,,,,,202.77092179999454,203.27354449999984,203.91074660001323,,,,,,,,,,l,1,0.6291398999746889,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
2,square,cong,10,a,4,127,127,0,l,0,0.6912679000524804,None,,,,,0,127,127,58,203.91775309998775,,,,,,,,203.9120746999979,204.41243660001783,205.1111030000029,,,,,,,,,,l,0,0.6912679000524804,None,,,,,,p002,2026-04-14_12h06.01.961,Flanker Compatibility Task,,2026.1.1,119.95815858291446,2026-04-14 12h06.02.271879 +0800
